387,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,2,1
388,0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,1,1
389,1,0,1,0,0,0,1,1,1,2,1,0,2,0,1,0,1
390,2,2,0,0,2,1,2,0,0,0,1,1,1,1,0,1,1
391,1,1,0,0,0,0,0,1,1,0,1,0,1,0,1,2,1
392,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,2,0
393,2,2,2,2,0,1,0,1,1,0,0,1,0,0,0,2,0
394,1,1,2,2,2,1,0,0,0,0,1,0,2,0,0,2,1
395,1,1,1,2,0,0,0,1,0,0,1,2,1,0,1,1,1
396,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,2,1
397,1,1,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1
398,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0,1,1
399,0,1,0,1,2,1,0,0,0,1,0,1,0,1,0,1,0
400,0,1,0,1,1,1,0,2,0,0,2,2,1,1,0,1,0
401,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0
402,2,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0
403,0,1,0,1,1,1,0,0,0,1,0,1,2,1,0,2,0
404,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0
405,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
406,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1
407,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,1
408,1,0,1,0,0,1,1,1,1,0,0,1,2,1,1,1,1
409,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
410,0,0,0,1,1,1,0,0,0,0,1,1,1,1,0,0,0
411,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1
412,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0
413,1,1,1,1,1,1,1,1,0,1,2,2,0,1,0,1,0
414,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1
415,0,1,1,0,0,1,1,1,2,1,0,0,1,0,0,0,1
416,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,2,0
417,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1
418,1,1,1,0,0,0,1,1,0,1,0,0,2,0,0,1,1
419,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
420,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,2,0
421,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,2,1
422,0,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1
423,0,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,1
424,0,1,1,0,0,2,1,1,1,1,1,0,0,1,1,2,1
425,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1
426,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1
427,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0
428,2,2,2,0,0,0,1,1,1,1,0,0,0,0,1,2,1
429,1,0,1,0,2,0,1,1,1,1,0,1,1,2,1,1,1
430,0,0,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0
431,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1
432,0,2,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0
433,0,0,0,1,1,1,2,2,2,2,0,1,0,1,0,1,0
434,0,1,0,1,1,1,0,0,0,1,0,1,0,1,2,1,0
